id,german,english,extra,tags,source_deck
1569408271200,Kein Schüler konnte die Frage beantworten.,No student was able to answer the question.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kein+Schüler+konnte+die+Frage+beantworten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271201,"Sobald sie alleine war, öffnete sie den Brief.",The moment she was alone she opened the letter.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sobald+sie+alleine+war,+öffnete+sie+den+Brief.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271202,"Wenn ich allein bin, ist mir manchmal zum Weinen zu Mute.","Left alone, I sometimes feel like crying.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+ich+allein+bin,+ist+mir+manchmal+zum+Weinen+zu+Mute.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271203,"Allein gelassen, fing er an, ein Buch zu lesen.","Left alone, he began to read a book.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Allein+gelassen,+fing+er+an,+ein+Buch+zu+lesen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271204,Ist es gefährlich allein U-Bahn zu fahren?,Is it dangerous to take a subway alone?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ist+es+gefährlich+allein+U-Bahn+zu+fahren?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271205,"Ein Einzelner kann nicht vielen helfen, aber viele können einem Einzelnen helfen.","One can't help many, but many can help one.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+Einzelner+kann+nicht+vielen+helfen,+aber+viele+können+einem+Einzelnen+helfen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271206,"Statt selbst zu gehen, schickte ich einen Boten.","Instead of going myself, I sent a messenger.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Statt+selbst+zu+gehen,+schickte+ich+einen+Boten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271207,"Bevor ich alleine gehe, bleibe ich lieber zu Hause.",I'd rather stay home than go alone.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Bevor+ich+alleine+gehe,+bleibe+ich+lieber+zu+Hause.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271208,"Es war unvorsichtig von ihr, alleine hinauszugehen.",It was careless of her to go out alone.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+war+unvorsichtig+von+ihr,+alleine+hinauszugehen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271209,"Obwohl sie alleine ins Ausland reisen wollte, hat sie es sich noch einmal besser überlegt.","Though she wished to travel abroad by herself, she thought better of it.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Obwohl+sie+alleine+ins+Ausland+reisen+wollte,+hat+sie+es+sich+noch+einmal+besser+überlegt.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271210,"Obwohl sie alleine ins Ausland reisen wollte, hat sie sich eines Besseren besonnen.","Though she wished to travel abroad by herself, she thought better of it.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Obwohl+sie+alleine+ins+Ausland+reisen+wollte,+hat+sie+sich+eines+Besseren+besonnen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271211,Du kannst das Klavier nicht allein heben.,You cannot lift the piano alone.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Du+kannst+das+Klavier+nicht+allein+heben.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271212,Sie können das Klavier nicht allein heben.,You cannot lift the piano alone.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sie+können+das+Klavier+nicht+allein+heben.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271213,Gemeinsam arbeitend haben sie das ganze Haus in kürzester Zeit geputzt.,"Working together, they cleaned the entire house in no time.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Gemeinsam+arbeitend+haben+sie+das+ganze+Haus+in+kürzester+Zeit+geputzt.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271214,"Was hieltest du davon, wenn wir zusammen essen gingen?",What do you say to dining out together?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Was+hieltest+du+davon,+wenn+wir+zusammen+essen+gingen?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271215,Lasst uns zusammen englische Lieder singen.,Let's sing some English songs together.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Lasst+uns+zusammen+englische+Lieder+singen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271216,"Sie sagte ihm einmal und für immer, dass sie nicht mit ihm ins Kino gehen würde.",She told him once and for all that she would not go to the movie with him.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sie+sagte+ihm+einmal+und+für+immer,+dass+sie+nicht+mit+ihm+ins+Kino+gehen+würde.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271217,Ein Moment des Zögerns kann einen Piloten das Leben kosten.,A moment's hesitation may cost a pilot his life.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+Moment+des+Zögerns+kann+einen+Piloten+das+Leben+kosten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271218,Wir haben unsere Kohleration für diese Woche aufgebraucht.,We have used our ration of coal for the week.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wir+haben+unsere+Kohleration+für+diese+Woche+aufgebraucht.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271219,Ich hätte gerne eine Woche bezahlten Urlaub.,I would like a week off with pay.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+hätte+gerne+eine+Woche+bezahlten+Urlaub.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271220,"Ich habe eine Stunde gewartet, aber er ist nicht aufgetaucht.","I waited for an hour, but he didn't appear.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+eine+Stunde+gewartet,+aber+er+ist+nicht+aufgetaucht.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271221,Es hat vor einer Stunde aufgehört zu schneien.,It stopped snowing an hour ago.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+hat+vor+einer+Stunde+aufgehört+zu+schneien.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271222,"Es hat vor einer Stunde aufgehört, zu schneien.",It stopped snowing an hour ago.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+hat+vor+einer+Stunde+aufgehört,+zu+schneien.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271223,Ich warte schon über eine Stunde auf dich.,I've been waiting for you for over an hour.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+warte+schon+über+eine+Stunde+auf+dich.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271224,Leihst du mir dein Fahrrad für eine Stunde?,Will you lend me your bicycle for an hour?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Leihst+du+mir+dein+Fahrrad+für+eine+Stunde?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271225,Nichts ist so erfolgreich wie der Erfolg.,Nothing succeeds like success.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Nichts+ist+so+erfolgreich+wie+der+Erfolg.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271226,Ich habe deinen Brief vorgestern bekommen.,I received your letter the day before yesterday.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+deinen+Brief+vorgestern+bekommen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271227,Ich habe vorgestern deinen Brief bekommen.,I received your letter the day before yesterday.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+vorgestern+deinen+Brief+bekommen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271228,Die Gruppe war beim Besteigen des Berges nicht erfolgreich.,The party did not succeed in climbing the mountain.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Gruppe+war+beim+Besteigen+des+Berges+nicht+erfolgreich.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271229,Ein einziges kritisches Wort macht sie schon nervös.,A bare word of criticism makes her nervous.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+einziges+kritisches+Wort+macht+sie+schon+nervös.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271230,Ein anscheinend kleines Ereignis kann zu einem großen Ergebnis führen.,An apparently small event may lead to a great result.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+anscheinend+kleines+Ereignis+kann+zu+einem+großen+Ergebnis+führen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271231,"Ich sah auf den ersten Blick, dass das leerstehende Haus dringend renovierungsbedürftig war.",I saw at a glance that the empty house was badly in need of repair.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+sah+auf+den+ersten+Blick,+dass+das+leerstehende+Haus+dringend+renovierungsbedürftig+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271232,Auf den ersten Blick schien dieses Problem einfach zu sein.,"At first glance, the question seemed easy.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Auf+den+ersten+Blick+schien+dieses+Problem+einfach+zu+sein.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271233,Der Januar ist der erste Monat des Jahres.,January is the first month of the year.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Januar+ist+der+erste+Monat+des+Jahres.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271234,Die Familie machte nach dem Krieg eine schwere Zeit durch.,The family had a hard time after the war.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Familie+machte+nach+dem+Krieg+eine+schwere+Zeit+durch.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271235,Mit Ausnahme Toms sah die ganze Familie schweigend fern.,"Except for Tom, the family was all watching TV in silence.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Mit+Ausnahme+Toms+sah+die+ganze+Familie+schweigend+fern.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271236,Er ist das schwarze Schaf in der Familie.,He is the black sheep of the family.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Er+ist+das+schwarze+Schaf+in+der+Familie.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271237,"Ein einziger Fehler, und schon sind Sie gescheitert.","A single mistake, and you are a failure.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+einziger+Fehler,+und+schon+sind+Sie+gescheitert.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271238,"Eine Sprache zu sprechen ist eine Sache, sie zu lehren eine andere.","To know a language is one thing, and to teach it is another.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Eine+Sprache+zu+sprechen+ist+eine+Sache,+sie+zu+lehren+eine+andere.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271239,Zum einen bin ich arm; zum anderen bin ich beschäftigt.,"For one thing, I am poor; for another, I am busy.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Zum+einen+bin+ich+arm;+zum+anderen+bin+ich+beschäftigt.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271240,"Zum einen bin ich arm, zum anderen beschäftigt.","For one thing, I am poor; for another, I am busy.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Zum+einen+bin+ich+arm,+zum+anderen+beschäftigt.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271241,Zum einen habe ich kein Geld und zum anderen auch nicht die Zeit dazu.,"For one thing, I'm penniless; for another, I don't have the time.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Zum+einen+habe+ich+kein+Geld+und+zum+anderen+auch+nicht+die+Zeit+dazu.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271242,Könnten Sie mir bitte einen Gefallen tun?,Would you do me a favor?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Könnten+Sie+mir+bitte+einen+Gefallen+tun?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271243,Herr Iuchi hat niemanden auf den er zurückgreifen kann.,Mr Iuchi has no one to fall back on.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Herr+Iuchi+hat+niemanden+auf+den+er+zurückgreifen+kann.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271244,"Ein Brunnen ist ein Ort, an dem man Wasser bekommen kann.",A well is a place where you can get water.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+Brunnen+ist+ein+Ort,+an+dem+man+Wasser+bekommen+kann.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271245,Kann ich auf meine Krankenversicherung zurückgreifen?,Can I use my medical insurance?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kann+ich+auf+meine+Krankenversicherung+zurückgreifen?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271246,"Er war eine Woche krank, als sie einen Arzt holten.",He had been ill for a week when they sent for a doctor.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Er+war+eine+Woche+krank,+als+sie+einen+Arzt+holten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271247,"Also begann der Arzt, sie zu untersuchen.",So the doctor started to examine her.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Also+begann+der+Arzt,+sie+zu+untersuchen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271248,"Der Arzt sagte ihr, dass sie sich ausruhen solle.",The doctor told her that she should take a rest.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+sagte+ihr,+dass+sie+sich+ausruhen+solle.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271249,"Die Ärzte sagen Ihnen, dass er hirntot ist.",The doctors tell you that he is brain-dead.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Ärzte+sagen+Ihnen,+dass+er+hirntot+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271250,"Die Ärzte sagen euch, dass er hirntot ist.",The doctors tell you that he is brain-dead.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Ärzte+sagen+euch,+dass+er+hirntot+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271251,"Die Ärzte sagen dir, dass er hirntot ist.",The doctors tell you that he is brain-dead.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Ärzte+sagen+dir,+dass+er+hirntot+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271252,Der Arzt befreite ihn von seinen Schmerzen.,The doctor released him from his pain.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+befreite+ihn+von+seinen+Schmerzen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271253,"Der Doktor riet ihm ab, zwischen den Mahlzeiten zu essen.",The doctor advised him not to eat between meals.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+riet+ihm+ab,+zwischen+den+Mahlzeiten+zu+essen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271254,"Der Arzt hat ihm geraten, weniger zu rauchen.",The doctor told him to cut down on smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+hat+ihm+geraten,+weniger+zu+rauchen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271255,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",The doctor advised him to give up smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+ihm+ihm,+mit+dem+Rauchen+aufzuhören.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271256,Der Arzt gab ihm ein paar schmerzstillende Medikamente.,The doctor gave him some drugs to relieve the pain.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+gab+ihm+ein+paar+schmerzstillende+Medikamente.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271257,"Der Arzt riet mir, nicht zu viel zu essen.",The doctor advised me not to eat too much.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+mir,+nicht+zu+viel+zu+essen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271258,"Der Arzt riet mir, einen langen Urlaub zu nehmen.",The doctor advised me to take a long holiday.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+mir,+einen+langen+Urlaub+zu+nehmen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271259,"Der Arzt hat mir geraten, mit dem Rauchen aufzuhören.",The doctor advised me to stop smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+hat+mir+geraten,+mit+dem+Rauchen+aufzuhören.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271260,"Der Arzt riet mir dazu, mit dem Rauchen aufzuhören.",The doctor advised me to stop smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+mir+dazu,+mit+dem+Rauchen+aufzuhören.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271261,"Der Arzt riet mir, das Rauchen aufzugeben.",The doctor advised me to give up smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+mir,+das+Rauchen+aufzugeben.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271262,"Der Arzt hat mir geraten, nicht so viel zu rauchen.",The doctor advised me not to smoke too much.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+hat+mir+geraten,+nicht+so+viel+zu+rauchen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271263,"Der Arzt riet mir, mehr Milch zu trinken.",The doctor advised me to drink more milk.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+riet+mir,+mehr+Milch+zu+trinken.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271264,Der Arzt hat mir die Teilnahme am Marathonlauf verboten.,The doctor forbade me to take part in the marathon.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+hat+mir+die+Teilnahme+am+Marathonlauf+verboten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271265,"Obwohl der Doktor sein Bestes gab, erholte sich der Patient nur langsam.","Though the doctor did his best, the patient's recovery was slow.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Obwohl+der+Doktor+sein+Bestes+gab,+erholte+sich+der+Patient+nur+langsam.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271266,Der Doktor trug einen weißen Kittel über einem blauen Anzug.,The doctor was in a white gown over a blue suit.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+trug+einen+weißen+Kittel+über+einem+blauen+Anzug.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271267,Der Arzt kann deinen Sohn von dieser Krankheit heilen.,The doctor can cure your son of the disease.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+kann+deinen+Sohn+von+dieser+Krankheit+heilen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271268,"Ärzte vermuten, dass Rauchen eng mit Krebs in Verbindung steht.",Doctors suspect smoking has lot to do with cancer.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ärzte+vermuten,+dass+Rauchen+eng+mit+Krebs+in+Verbindung+steht.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271269,Der Arzt beobachtete weiter das Verhalten des Patienten.,The doctor continued to observe the patient's behavior.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+beobachtete+weiter+das+Verhalten+des+Patienten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271270,Der Arzt verabreichte dem Patienten Medizin.,The doctor administered medicine to the patient.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+verabreichte+dem+Patienten+Medizin.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271271,Ärzte haben in der Regel keine Ausbildung in Kindererziehung.,Doctors are not as a rule trained in child rearing.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ärzte+haben+in+der+Regel+keine+Ausbildung+in+Kindererziehung.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271272,"Mein Arzt hat mir geraten, mit dem Rauchen aufzuhören.",My doctor advised me to give up smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Mein+Arzt+hat+mir+geraten,+mit+dem+Rauchen+aufzuhören.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271273,"Der Arzt kam rechtzeitig, um sie zu retten.",The doctor arrived in time to save her.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+kam+rechtzeitig,+um+sie+zu+retten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271274,"Der Arzt fand, dass die Pulsfrequenz des Patienten ziemlich hoch war.",The doctor thought the patient's pulse was rather rapid.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+fand,+dass+die+Pulsfrequenz+des+Patienten+ziemlich+hoch+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271275,"Der Doktor erzählte Herrn Smith, er soll das Rauchen aufgeben, wenn er lange leben wollte.",The doctor told Mr Smith to give up smoking if he wanted to live long.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+erzählte+Herrn+Smith,+er+soll+das+Rauchen+aufgeben,+wenn+er+lange+leben+wollte.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271276,"Der Doktor riet Herrn Smith, mit dem Rauchen aufzuhören.",The doctor told Mr Smith to give up smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+riet+Herrn+Smith,+mit+dem+Rauchen+aufzuhören.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271277,Der Doktor entschied sofort zu operieren.,The doctor decided to operate at once.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+entschied+sofort+zu+operieren.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271278,"Der Arzt sucht eine Medizin, die gegen diese Krankheit wirkt.",The doctor is looking for medicine that is effective for this illness.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+sucht+eine+Medizin,+die+gegen+diese+Krankheit+wirkt.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271279,"Der Doktor versuchte jedes Mittel, um seinen Patienten zu retten.",The doctor tried every possible means to save his patient.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+versuchte+jedes+Mittel,+um+seinen+Patienten+zu+retten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271280,"Der Doktor empfahl, dass du das Rauchen aufgeben sollst.",The doctor recommended that you should give up smoking.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+empfahl,+dass+du+das+Rauchen+aufgeben+sollst.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271281,Der Doktor besucht sie jeden zweiten Tag.,The doctor visits her every other day.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+besucht+sie+jeden+zweiten+Tag.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271282,Der Arzt kommt bei ihr alle zwei Tage auf Visite.,The doctor visits her every other day.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Arzt+kommt+bei+ihr+alle+zwei+Tage+auf+Visite.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271283,"Der Doktor riet, dass meine Mutter für drei weitere Tage im Bett bleiben soll.",The doctor advised that my mother stay in bed for three more days.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Doktor+riet,+dass+meine+Mutter+für+drei+weitere+Tage+im+Bett+bleiben+soll.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271284,"Alle ärztlichen Bemühungen waren vergeblich, und der Mann starb alsbald.",All the doctor's efforts were in vain and the man soon died.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Alle+ärztlichen+Bemühungen+waren+vergeblich,+und+der+Mann+starb+alsbald.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271285,"Ich wünschte, ich hätte den Rat des Arztes befolgt!",I wish I had followed the doctor's advice.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+wünschte,+ich+hätte+den+Rat+des+Arztes+befolgt!+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271286,Du solltest den Anweisungen des Arztes folgen.,You had better do as the doctor advised you.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Du+solltest+den+Anweisungen+des+Arztes+folgen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408271287,"Wenn er dem Rat seines Arztes gefolgt wäre, wäre er vielleicht nicht gestorben.","Had he taken his doctor's advice, he might not have died.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+er+dem+Rat+seines+Arztes+gefolgt+wäre,+wäre+er+vielleicht+nicht+gestorben.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
